id,vehicle_id,color,automatic,odometer_range,market_country,number_of_doors,number_of_seats,fuel_type,make,description,vehicle_type,horsepower,year,model,body_type,msrp,extras,avg_daily_price,list_countries,list_cities,list_latitudes,list_longitudes
1312773,1312773,WHITE,1,40-50,US,4.0,5.0,GASOLINE,TOYOTA,"This Tacoma is super reliable. It has low mileage and still looks like new. Its versatility makes it perfect for exploring Southern Utah. It rides very smoothly on the highway. It’s not great for heavy off-roading but is perfect for finding great camping, hiking, mountain biking, and exploring mountain trails. It is 4 wheel drive so it does very well in the snow and sand.",TRUCK,278.0,2017.0,Tacoma,CREW_CAB_PICKUP,30190.0,"BIKE,CAMPING_GEAR",67.0,"US,US,US","St. George,St. George,St. George","37.0511200,37.0899700,37.0517000","-113.5248900,-113.5844300,-113.5246500"
1314283,1314283,BLACK,1,60-70,US,4.0,7.0,GASOLINE,NISSAN,"Smooth driving, with all services up to date 3 row seats window tints leather seats sun roof and moon roof elegant black color nice and clean suv pet friendly equipped with boos sound system v6 engine tow hitch and much more is a really nice suv very comfortable and fun to drive",SUV,284.0,2017.0,Pathfinder,FOUR_DOOR_SUV,37790.0,BIKE_RACK,53.0,US,Woodbridge,38.6324600,-77.3124100
1368329,1368329,,1,30-40,US,4.0,3.0,GASOLINE,FORD,"This F150 is an 8 ft bed and has a towing package. Makes this truck versatile for packing up for a long weekend under the stars camping, pulling a trailer/ boat or moving into a new living space. The length of the truck makes for a smooth ride, plenty of power and can fit up to 6 passengers. Hooks in the bed of the truck allow for easy tie-downs.",TRUCK,325.0,2017.0,F-150,EXTENDED_CAB_PICKUP,32500.0,BIKE_RACK,66.0,US,Austin,30.2076000,-97.8472300
1468131,1468131,,1,20-30,US,5.0,5.0,ELECTRIC,TESLA,"Beautiful late model Y long range. Gets 322 miles per charge. It has the upgraded grey metallic paint, factory cross bars and hitch (optional bike rack or ski box). 

Comes with FREE INITIAL CHARGE up to 80%.  You may return car with as little as 20% without having to pay for the difference. That’s up to 180 miles of free driving. 
Any additional Tesla charging during your trip will be added to the trip fee at the end. 

About my Tesla.:
This is by far the best car I have owned. The lane assist and cruise control is second to none, great for those long freeway stretches.  The acceleration outperforms many sports cars.  It’s all smooth, comfortable and quite, with lots of space inside and fun entertainment features.  

We’re located just over 20 minutes driving from Burbank airport and less than an hour from LAX (outside peak traffic hours).",SUV,425.0,2021.0,Model Y,FOUR_DOOR_SUV,58990.0,BIKE_RACK,118.0,US,Stevenson Ranch,34.3960000,-118.5924000
1330908,1330908,WHITE,1,10-20,US,5.0,7.0,GASOLINE,HYUNDAI,"Get behind the wheel of the Hyundai Palisade 2021 and elevate every journey. This remarkable SUV offers 7 comfortable seats with advanced safety features like Forward Collision-Avoidance Assist and Blind-Spot Collision Avoidance Assist. Rain, snow, gravel, or asphalt- the Palisade's power is at your command.

Keep passengers entertained on long trips with an available rear-seat entertainment system with two 10.25-inch touch screens. You'll never run out of battery with USB ports available in all three rows. Has all the bells and whistles of seat heaters and coolers (including in the back!)

Drive the Hyundai Palisade today and discover the true essence of driving satisfaction!",SUV,291.0,2021.0,Palisade,FOUR_DOOR_SUV,46975.0,BIKE_RACK,80.0,"US,US,US,US,US,US,US","Ashland,Ashland,Medford,Ashland,Ashland,Medford,Ashland","42.1832700,42.2036400,42.3684800,42.1800000,42.1862500,42.3701300,42.1847600","-122.6864600,-122.7095900,-122.8740400,-122.6800400,-122.7022200,-122.8798100,-122.6889700"
1368329,1368329,,1,30-40,US,4.0,3.0,GASOLINE,FORD,"This F150 is an 8 ft bed and has a towing package. Makes this truck versatile for packing up for a long weekend under the stars camping, pulling a trailer/ boat or moving into a new living space. The length of the truck makes for a smooth ride, plenty of power and can fit up to 6 passengers. Hooks in the bed of the truck allow for easy tie-downs.",TRUCK,325.0,2017.0,F-150,EXTENDED_CAB_PICKUP,41165.0,BIKE_RACK,66.0,US,Austin,30.2076000,-97.8472300
1347460,1347460,SILVER,1,90-100,US,4.0,5.0,GASOLINE,CHEVROLET,"Beautiful 2016 Colorado with towing package. Use for a move across town, a trip with your camper trailer, or a nice weekend getaway. Modern conveniences! Drives smoothly and great. Apple CarPlay or Android Auto. Great fun for a smaller pick up truck!

You can also add a bike rack (for additional cost) to carry your bikes. Plenty of space inside the cabin for up to 5 people.

Backup camera to help when parking or trailering. Easy access to bed with Chevrolet steps!

3.6L V6 engine to keep you running tough no matter where you are!",TRUCK,200.0,2016.0,Colorado,CREW_CAB_PICKUP,28410.0,"BIKE_RACK,AIR_MATTRESS,PREPAID_REFUEL,COOLER,CAMPING_GEAR",49.0,US,Dallas,32.9342300,-96.8185700
1357334,1357334,,1,60-80,CA,4.0,,DIESEL,,"Enjoy the most beautiful ride with this ultra clean 2019  Lariat. All leather, heated steering, heated seats front and back,  AC front seats, panoramic roof, navigation, rear view camera, blind spot censors, 4 x 4. Available features include a 4 bike, bike rack, child seats, let us know at time of booking if you need them.",,,,,,,"BIKE_RACK,CHILD_SAFETY_SEAT",80.0,CA,Toronto,43.7835400,-79.1696200
1316512,1316512,GREEN,0,60-70,US,3.0,4.0,GASOLINE,FORD,"**FREE AIRPORT DELIVERY FOR A LIMITED TIME ONLY**
*STICK SHIFT* - Experienced manual drivers only!!

2013 Ford Mustang GT Premium
- 420 Horsepower
- ""Gotta Have It"" Green
- Borla Exhaust System (loud but not obnoxious)  
- Ford Racing Shifter
- Navigation
- Leather Seats
- Shaker Subwoofer
- Ford SYNC Technology",CAR,412.0,2013.0,Mustang,COUPE,34750.0,"BIKE_RACK,COOLER,BEACH_GEAR,HAMMOCK,AIR_MATTRESS,PORTABLE_SPEAKER,PREPAID_REFUEL,PET_FEE,UNLIMITED_MILES",75.0,US,Charlotte,35.1750800,-80.8383400
1316512,1316512,GREEN,0,60-70,US,3.0,4.0,GASOLINE,FORD,"**FREE AIRPORT DELIVERY FOR A LIMITED TIME ONLY**
*STICK SHIFT* - Experienced manual drivers only!!

2013 Ford Mustang GT Premium
- 420 Horsepower
- ""Gotta Have It"" Green
- Borla Exhaust System (loud but not obnoxious)  
- Ford Racing Shifter
- Navigation
- Leather Seats
- Shaker Subwoofer
- Ford SYNC Technology",CAR,412.0,2013.0,Mustang,COUPE,30750.0,"BIKE_RACK,COOLER,BEACH_GEAR,HAMMOCK,AIR_MATTRESS,PORTABLE_SPEAKER,PREPAID_REFUEL,PET_FEE,UNLIMITED_MILES",75.0,US,Charlotte,35.1750800,-80.8383400
1428233,1428233,,1,90-100,US,4.0,5.0,GASOLINE,ACURA,"Surprisingly roomy and luxurious. The vehicle is a 2013, but has been well maintained and feels much newer. Whether you’re in the city or on the highway this car rides very well and has excellent gas mileage for its size. 

This vehicle rarely has passengers so feels like new. Cleaned and sanitized before each trip. Vehicle rides like a dream and has plenty of space for luggage and gear - including an optional bike rack (rear tow mount).",SUV,273.0,2013.0,RDX,FOUR_DOOR_SUV,34320.0,"BIKE_RACK,PICNIC_BASKET",49.0,US,Greenville,34.8077100,-82.3783900
1313417,1313417,BLACK,1,90-100,US,2.0,4.0,GASOLINE,SCION,"✔️ BOOK WITH CONFIDENCE! - BOOK INSTANTLY! - 100% RESPONSE RATE 🔑 

🥇I strive for customer satisfaction! My vehicle is fully cleaned and sanitized after every rental to ensure a safe and clean space. Antibacterial wipes (Located in the glove compartment) will also be provided for your personal use free of charge! My vehicle's maintenance services will always be up to date to ensure your in-town or out-of-town rental is worry-free! 

K̲e̲y̲ ̲F̲e̲a̲t̲u̲r̲e̲s̲:
• Hands free bluetooth
• Apple car play 
• Android auto
• Auxilary port 
• 3 USB charging ports

V̲e̲h̲i̲c̲l̲e̲ ̲H̲i̲g̲h̲l̲i̲g̲h̲t̲s̲:
• 314 mile range on a full tank of gas!
• 36mpg average ($30-$35 fill up!)
• 4 seater (Seats 2 comfortable)
• Foldable rear seats for cargo 
• 5 cup holders 
• Remote starter equipped

🧳 ADD ON EXTRAS 🚲
Don't forget to check the extras for add on available!
• Pre-paid fuel so you can return the vehicle at any fuel level.
• Hitch mounted ""2 bike"" bicycle rack to bring your bike(s) along with your journey. 
• Hitch mounted cargo/luggage rack to increase cargo space for your belongings. 

🚰 CLEANLINESS🚰 
Please treat my vehicle as if it's your very own and please return it clean and in the same condition before it was rented. Any trash, excessive dirt, etc. left will result in a $150.00 cleaning fee. 

🚭 ABSOLUTLY NO SMOKING 🚭
A service fee of $250.00 will be charged for smoke odor removal. 

Note: You will receive the vehicle with a full tank of gas. Please kindly fill it up before returning it (Unless the pre-paid gas option is added onto your trip) to avoid any additional fees. Send me a message if there is any needed trip modifications and I will accommodate accordingly the best I can. I guarantee customer satisfaction every rental and will always try to exceed your rental expectations!

*Read all FAQs for general asked questions*",CAR,94.0,2012.0,iQ,TWO_DOOR_HATCHBACK,15265.0,"BIKE_RACK,PREPAID_REFUEL,LUGGAGE_RACK",35.0,US,Bloomfield Hills,42.5664700,-83.2071600
1406871,1406871,,1,80-90,US,4.0,8.0,GASOLINE,BUICK,Family friendly 2016 Buick Enclave is perfect for up to 8 passengers ready for an Alaskan Adventure! Can also seat 5 passengers with lots of storage space for luggage and gear. Vacation in luxury with the entire family! Optional bike rack for up to three bikes.,SUV,288.0,2016.0,Enclave,FOUR_DOOR_SUV,45660.0,"BIKE_RACK,PREPAID_REFUEL,ROOF_RACK",189.0,US,Anchorage,61.1266600,-149.7610300
1315698,1315698,BLACK,1,90-100,US,4.0,5.0,GASOLINE,JEEP,"Drive a legend on your next adventure on or off the road! This Jeep Rubicon Hard Rock edition has 35"" all-terrain tires, 4.88 differential gearing and a 2.5"" lift so you can go anywhere. Snow, beach, trails, etc.  Hard top with removable sunroof panels. Folding table on the inside of the tailgate for food prep when on the trail or beach.  4-bike rack available (see extras).  Over sand permit for Cape Poge/Wasque and Norton Point on Martha's Vineyard.  Winch, full recovery kit, deflators and high speed air pump to inflate tires after airing down for off roading or beach sand travel. EZ Pass transponder 02102711590 (tolls charged via invoice several days after the trip)",SUV,285.0,2015.0,Wrangler Unlimited,FOUR_DOOR_SUV,35995.0,"BIKE_RACK,UNLIMITED_MILES",83.0,US,Andover,42.6446800,-71.2080200
1364346,1364346,GRAY,1,0-10,US,4.0,8.0,GASOLINE,,"This super spacious Z71 2021 CHEVY SUBURBAN 4WD (seats 8) is in high demand for the island of Kauai. This deluxe ""BURBAN"" is a ""top of the line"" machine that relaxes you the moment you sit down in the plush leather interior, Both captains chairs have power seats as well. It has luxury styling and is fuel efficient. Reserve this vehicle for your stay and enjoy the perfect ride that will let you enjoy the island in comfort and in style. The Suburban has powerful AC, backup camera and is known for its spacious and roomy interior. The SUV has bluetooth for handsfree calling and for your favorite music. 🤙🏾

✅Top Features:
Device Charging Pad
Leather Interior w/Dual Power Seats
Leather Wrapped Steering Wheel
Large LCD Touch Screen w/Back Up Camera
Apple Car Play
Push Button Start
Power Lift Gate
Push button access to 3rd Row Seating
HIGH clearance and all terrain tires
Seats 8 comfortably
Plenty of luggage space 
Bluetooth/Handsfree Calling
Privacy Glass
Power windows & locks
Powerful AC
My personal Kauai ""MUST DO"" LIST🤙🏾

✅ AVAILABLE AMENITIES/EXTRAS:
Tommy Bahama Beach Collection (2 chairs + Umbrella)
Yeti Cooler
Body/Boogie Board
Child Seat (Front or Rear Facing/Booster)

Please read all guidelines for the trip rules. All of my vehicles are ""Instant Book"" and I have a 5⭐️⭐️⭐️⭐️⭐️ rating with thousands of completed trips!

Please note: this vehicle is equipped with GPS Tracking. This information may be shared with third parties for roadside assistance, vehicle recovery, or insurance purposes.",,,,,,,"BODY_BOARD,BEACH_GEAR,COOLER,CHILD_SAFETY_SEAT,PREPAID_REFUEL",1410.0,"US,US","Lihue,Lihue","21.9780600,21.9560900","-159.3490100,-159.3577600"
1370531,1370531,BLUE,1,70-80,US,4.0,5.0,GASOLINE,JEEP,"If your here for a short while or a little bit longer, no need to go through the hassle of looking for some transportation. this 2017 Jeep Wrangler Sport Edition would surely be the safe and reliable vehicle that you need.  Cruise the island in this electric blue drop top Wrangler sure to grab others attention. book your experience right here and now.",SUV,285.0,2017.0,Wrangler Unlimited,FOUR_DOOR_SUV,27895.0,"BODY_BOARD,PREPAID_REFUEL",72.0,"US,US","Kailua,Kailua","21.4361600,21.4441800","-157.7565900,-157.7481300"
1356157,1356157,YELLOW,1,60-70,US,4.0,4.0,GASOLINE,MINI,"Unique color and amazing driving experience 

My 2012 mini is equipped with MS tires and sport trim.

Get on the car and have a fun get away!

Well maintained without any accident.
Brand new tires with leather interior.

CD player with AUX options

No backup camera or sensor so you need to be experienced on driving",CAR,181.0,2012.0,Countryman,SEDAN,25350.0,CAMPING_GEAR,47.0,US,San Jose,37.2552700,-121.9459100
1322240,1322240,RED,1,20-30,US,4.0,5.0,HYBRID,CHEVROLET,"Hello! HOV lane ready!!! Save a ton of fuel with this Volt! Get ready for a painless Turo experience with a All Star Host! Pick up and drop off is remote and contactless! Easy off and on the freeway with parking close available! Less than a 5 minute walk from Bart as well! 50 miles pure electric! Hybrid over 50 MPG with no electric charge! HOV Lane stickers available on request! All star host with the smoothest process!!! Hatchback also for great cargo space and easy cargo access. Extremely comfortable drive for long distance or running errands. This vehicle is reliable and recently purchased as a certified preowned so it went through a throughly inspection and was recently serviced. I have hundreds of trips with Turo and I continue to improve my process to make things easier for YOU! Text is always best with communication and I’ll I need is a copy of your drivers license sent so I can confirm and send pick up and drop off instructions. If you have any questions fell free to reach out anytime, I’m flexible and easy ti work with! Turo is a fantastic alternative to your daily rental needs! 

Raymond",CAR,149.0,2018.0,Volt,SEDAN,33220.0,CAMPING_GEAR,58.0,"US,US,US,US,US","Pleasant Hill,Pleasant Hill,San Leandro,Concord,Pleasant Hill","37.9500300,37.9454900,37.7246600,37.9671800,37.9450300","-122.0636100,-122.0621500,-122.1655100,-122.0606800,-122.0635300"
1426104,1426104,,1,50-60,US,4.0,7.0,GASOLINE,KIA,"Visit Maui in comfort with this great SUV. It has been recently maintenanced and full inspection from Acura of Maui dealership April 2022. This low mileage vehicle runs great, has cold A/C, and beautiful spacious interior can accommodate up to 7 guests with third row seating or fold down for ample cargo space. Rear view backup camera, sonar warning system makes parking anywhere easy.

Avoid having to wait for the shuttle and the rental car lines! Contactless pickup and dropoff of the vehicle in the OGG airport parking lot is safe and convenient. After you land and exit baggage claims, cross the street to the public parking lot and locate the aisle where the car will be parked. After the vehicle has been delivered, I will message you the vehicle's location within 24 hours of your arrival time and give you an access code for lockbox access to the keys. Pay up to $15 for parking to take the car out of the lot. Return the car to the parking lot before you fly out!",SUV,185.0,2016.0,Sorento,FOUR_DOOR_SUV,26400.0,CAMPING_GEAR,200.0,"US,US","Kahului,Kahului","20.8933700,20.8932300","-156.4374900,-156.4394600"
